debate_id,start,end,text,label,gender
1,17709,18143,على افتراض أننا سنأتي و نقول أن هناك وظائف جديدة ستفتح فقالوا أن هؤلاء الأشخاص لن يفهموا الوظائف الجديدة نحن نريد أن نريكم قبل مثلا عشرون سنة هل كانت البرمجة من المجالات المتوسعة كثيرا في هذا العالم كان الناس يفهمونها؟ لا الآن الذي لا يفهم البرمجة يعتبر أمي في عالمنا الحالي فالعالم يتطور، الإنسان يتأقلم مع التطورات و الأحداث التي تحدث فبالتالي الوظائف الجديدة سيتم تغطيتها بشكل من الأشكال لأن الإنسان يتأقلم و دائما يحتاج إلى التطور,REBUTTAL,F
1,18144,18179,و قالوا أن الأشخاص لن يجدوا الوظائف,RECITATION,F
1,18181,18211,بالضبط ما سأوضحه في حجتي ثانية,ETHOS,F
1,18213,18296,حجتي الثانية و هي تتحدث عن الأضرار الاقتصادية لهذا الحل على الأطراف المتأثرة جميعها,ETHOS,F
1,18297,18339,في أول جانب و هو الضرر على الموظفين أنفسهم,CLAIM,F
1,18340,18476,الذين تريدون زيادة أو الذين تريدون على افتراض أن تفيدوهم و لم أصلا تأتوا بأي حجج تفيد أنكم ستفيدوهم و لكن هذه الأضرار على هؤلاء الموظفين,REBUTTAL,F
1,18480,19017,لنتخيل نحن عندنا الآن شركات، هذه الشركات لديها ميزانية محدودة و تريد أن تربح بطبيعة الحال تلك الشركات لديها موظفين أو وظائف محددة تحتاج لعدد موظفين معين و تحاول بقدر المستطاع استبدالهم فعليا بالآلات لأن الآلات توفر بطبيعة الحال على هؤلاء الأشخاص للأفكار التي تحدثتم عنها، فتلك الشركات نحن الآن نريد أن نقول لها أنت يجب عليك بنفس الميزانية و بنفس الأشياء الموجودة عندك أن تأتي بالكثير من الموظفين الأكثر فهذا بالضرورة سيجعل هؤلاء الموظفين الذين يأتون إلى هذه الشركات لأن نص المقولة يجبرهم على توظيفها تلك الشركات بميزانية الشركات المحدودة,RATIONAL BACKING,F
1,19018,19069,هؤلاء الموظفين لن ينالوا فعليا الرواتب التي ستفيدهم,RATIONAL BACKING,F
1,19071,19250,هؤلاء الأشخاص سيأتون ليعملوا أعمال و وظائف بدل الآلة فهي وظائف تحتاج لجهد و تحتاج لعمل و بالمقابل أنا أعطيهم رواتب قليلة لأنها تلك الشركات لا تستطيع أن تدفع لهؤلاء الأشخاص الرواتب,RATIONAL BACKING,F
1,19252,19298,فإذا من المتضرر الأكبر في هذه القصة؟ هو الموظف,SELF-REPETITION,F
1,19299,19399,الذي أنتم افترضتم أنكم تريدون أن تعطوه وظيفة و هو لن يستفيد فعليا من هذه الوظيفة بل أنتم زدتم أعباءه,REBUTTAL,F
1,19401,19449,و أما الضرر الآخر و هو ضرر على تلك الشركات نفسها,CLAIM,F
1,19451,19869,تلك الشركات مثل السوبر ماركتس الكبيرة في مثلا بلاد أوروبا و غيرها مثل كارفور مثلا تستخدم فكرة الكاشير الذاتي self cashier  فتلك الشركات أنتم تطلبون منها فعليا تقليل استخدام تلك التقنيات فهي لديها تقنيات موجودة في الأصل، هذه التقنيات لم تستفيد منها لم تستخدمها و تريدون أن تعطي رواتب بدل تلك الآلات فهي عندها آلات غير مستخدمة و ستزيدون أعباءها مثلا بالعطل و غير ذلك من الأشياء التي يحتاجها الموظفين الذين تريدون إضافتهم,RATIONAL BACKING,F
1,19871,19957,فنحن أثرنا على الموظفين نفسهم و على الشركة و أيضا على الشركات المصنعة لتلك التكنولوجيا,SELF-REPETITION,F
1,19959,20081,"فالشركة مثلا التي تصنع آلات self cashier تلك الشركات فعليا لن تقوم بتصنيع المزيد لماذا؟
 
لأنه لا يوجد سوق لبيع هذه الآلات",RATIONAL BACKING,F
1,20083,20150,فنحن هنا ندمر الباحثين و المصنعين الذين يقومون بالعمل في هذه الشركة,CLAIM,F
1,20151,20240,"نحن نفقدهم
وظائفهم فنحن نفقد الوظائف من جهة و نضعها في جهة أصلا لا يستفيد فيها الموظف هنا",RATIONAL BACKING,F
1,20242,20319,فتلك الشركات ستغلق يعني بأحسن الأحوال ستفلس لأن لا يوجد سوق فعليا لما تقوم به,RATIONAL BACKING,F
1,20321,20471,فهنا وضحنا نحن أن إعطاء الأولوية لزيادة معدلات التوظيف على إبطاء التقدم التكنولوجي سيكون له الأضرار الكثيرة. على الأطراف جميعها و أنه سيفقد قيمة العمل,SELF-REPETITION,F
1,20472,20478,و شكرا,PATHOS,F
1,20517,20561,سيدي رئيس اللجنة فريق الموالاة فريق المعارضة,PATHOS,M
1,20562,20595,السلام عليكم و رحمة الله و بركاته,ETHOS,M
1,20597,20617,أضحكني فريق المعارضة,ETHOS,M
1,20618,20897,لأنه كان كل كلامهم عن الكاشيرات self cashier و ما إلى ذلك تناسى الذكاء الاصطناعي تناسى كل الآلات التي تكلمنا عنها، لا أدري الصراحة، فريق المعارضة بأي عالم يعيش عالمنا ليس بالسوق فقط ليس بعالم self cashier فقط، هنالك كثير من الأشياء و التقنيات التي تكلمنا عنها و التي تغافلتم عنها,REBUTTAL,M
1,20898,20949,أنتم لا تتكلمون بلغة الواقع و نحن نتكلم بلغة الواقع,ETHOS,M
1,20953,20988,أنا المتحدث الثالث من فريق الموالاة,ETHOS,M
1,20989,21090,نوالي نص القضية و هو سيعطي هذا المجلس الأولوية لزيادة معدلات التوظيف على حساب إبطاء التقدم التكنولوجي,TEAM REPETITION,M
1,21091,21152,بصفتي المتحدث الثالث في البداية نحن فريق الموالاة نوالي هدفنا,ETHOS,M
1,21153,21225,و هو الحفاظ على التقدم المجتمعي المدروس عن طريق إبطاء التقدم التكنولوجي.,TEAM REPETITION,M
1,21228,21371,سوف أقوم بتفنيد الحجج التي جاءت من فريق المعارضة عن ذكر خمس نقاط رئيسية، النقطة الأولى و هي ما هي الفروقات بين الثورة الصناعية و الثورة التقنية,ETHOS,M
1,21375,21395,جاءت المتحدثة الأولى,ETHOS,M
1,21396,21544,و هي كانت تفهمنا و يعني معظم خطابه كان يفرق بين الثورة الصناعية و الثورة التقنية و كانت تتكلم بشكل ممعن بأن الثورة التقنية مختلفة عن الثورة الصناعية,TEAM REPETITION,M
1,21546,21652,و لكن المتحدثة الثانية لم تأت و فهمت ما هي الفرق فسألتنا ما هو الفرق بين الثورة التقنية و لماذا هي متسارعة,RECITATION,M
1,21656,22094,لقد وضحنا بشكل كبير و حتى بمثال على الواقع هنالك استثمارات كبيرة جدا تأتي على هذه الشركات التي بها هذه الثروات التقنية، ففي أواخر ألف و  تسعمئة و  تسعون و بداية الألفينات هنالك كانت ثورة كبيرة جدا يعني تسمى بالدوت كوم بوم الذي كان هنالك الكثير من  الشركات التقنية مثل غوغل و amzon و ما إلى ذلك، هنالك الكثير من investment الاستثمارات من الأشخاص الذين يؤمنوا بهذه التقنيات و بنجاحها فقاموا بوضع الكثير من الأموال بهذه الشركات، ما الذي حصل؟,TEAM REPETITION,M
1,22097,22587,لأننا كانت تلك المرحلة غير مدروسة بشكل جيد، هذه الاستثمارات أصبحت كبيرة جدا متضخمة أصبح هنالك تضخم بهذا المال، فهذا المال لم يرد إلى هؤلاء الأشخاص ماذا فعلنا بما أن هذا المال لم يرد كانت هنالك اكتداس كبير بهذه الشركات، كانت هنالك نكبة كبيرة جدا في الثورة التقنية و أكبر دليل على ذلك أيضا هو الدوت كوم بوم و هي أساسا هي أساس هذه المناظرة، المناظرة خرجت من هذه الحملات التي بدينا عليها و بهذا نحن فريق الموالاة افترضنا بأنه من الضمني يعني أكيد أنكم سوف تفهمون هذه المرحلة و هو هذا الذي شرحناه,REBUTTAL,M
1,22588,23038,"أريد أن أنوه بأن الدوت كوم بوم قامت بعشر سنين فقط أي أن الكلام الذي أنتم قلتموه من البرمجة و الحاسوب و الخوارزميات و الكومبيوتر ساينس
 
و ما إلى ذلك هو يعني الصراحة ليس شيء سريع كما أنتم تقولون لأنه متى ظهر أول حاسوب من ألف و تسعمئة الف و تسعمئة عشر يعني صار أكثر من مئة و خمسون سنة ظهر الحاسوب و لا ندرس الكمبيوتر ساينس و ندرس تلك التقنيات فلماذا أيضا يعني أنتم قارنتم فجأة كل هذه البرمجيات بالاستثمارات الكبيرة و النكبات الكبيرة التي نحن نتكلم عنها",REBUTTAL,M
